"dataset","freq","freq_label","unit","unit_label","hazard","hazard_label","wst_oper","wst_oper_label","waste","waste_label","geo","geo_label","time","time_label","value"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2014","2014","513781"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2016","2016","831747"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2018","2018","1366953"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2020","2020","1715766"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","MT","Malta","2022","2022","675307"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","NL","Netherlands","2022","2022","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2014","2014","1011546"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2016","2016","130029"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2018","2018","483000"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2020","2020","547868"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","AT","Austria","2022","2022","2303940"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2010","2010","712175"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2012","2012","733703"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2014","2014","938515"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2016","2016","796862"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2018","2018","1137535"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2020","2020","1932242"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PL","Poland","2022","2022","2608148"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2010","2010","53195"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2012","2012","141202"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2014","2014","214188"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2016","2016","488654"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2018","2018","567902"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2020","2020","812434"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","PT","Portugal","2022","2022","802330"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2010","2010","144732"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2014","2014","146500"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2016","2016","420456"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2018","2018","127688"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2020","2020","223193"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","RO","Romania","2022","2022","343529"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2010","2010","11973"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2012","2012","4050"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2016","2016","341"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2018","2018","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2020","2020","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SI","Slovenia","2022","2022","304992"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2016","2016","11287"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2018","2018","47136"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2020","2020","9587"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SK","Slovakia","2022","2022","186"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2014","2014","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2016","2016","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2018","2018","13222"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2020","2020","33534"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","FI","Finland","2022","2022","71380"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SE","Sweden","2010","2010","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SE","Sweden","2012","2012","0"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SE","Sweden","2014","2014","1196"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SE","Sweden","2016","2016","46880"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SE","Sweden","2018","2018","239171"
"env_wastrt_W121_total","A","Annual","T","Tonne","HAZ_NHAZ","Hazardous and non-hazardous - total","RCV_B","Recovery - backfilling","W121","Mineral waste from construction and demolition","SE","Sweden","2020","2020","355054"
